text_id	text	task_1	task_2	task_3
hasoc_en_5338	Now he's trying to walk back what he said. Now he's saying of course you give it to the FBI. He's such a lying piece of shit. HappyJohnMcCainDay JohnMcCainDayJune14th TrumpIsATraitor TrumpLiesEveryTimeHeSpeaks	NOT	NONE	NONE
hasoc_en_5339	Don't let America's favourite dad pour you a drink. Rapist [URL]	HOF	OFFN	TIN
hasoc_en_5340	"[USER] You made it worse with you trying to cover up how you'd collude. ""What an idiot, you are!"" Digging your own grave! How about not looking and giving it straight to authorities as stated in the constitution! TrumpMustResign TrumpIsATraitor TrumpCrimeFamily TrumpColluded"	NOT	NONE	NONE
hasoc_en_5341	[USER] no one believes a Traitor. TrumpLies UnfitToBePresident PutinsPuppet TrumpIsATraitor Trump calls The New York Times treasonous for a story his own officials said was perfectly fine to print. [URL]	HOF	OFFN	TIN
hasoc_en_5342	[USER] [USER] [USER] Will you please show [USER] the value of country pride. Why BCCI is showing lack of interest in this stupid issue raised by ICC to bring FOCUS on World Cup 2019, which is lacking audience. Can we boycott Indo Pak Match??? [USER] DhoniKeSaathDesh DhoniKeepsTheGlove	HOF	HATE	TIN
hasoc_en_5343	Your orange bigoted ASSHOLE boss throws babies in cages at the border and then they die!!! FUCKTrump ImpeachTrumpNow [URL]	HOF	OFFN	TIN
hasoc_en_5344	[USER] [USER] [USER] [USER] Read to the end DoucheBag I copied the quote for you. Praised be!	HOF	PRFN	TIN
hasoc_en_5345	DON'T Retweet This Because Trump's Lies Will Be Exposed:Trump Faked Tariffs Threat Against Mexico as USA-Mexico Agreement Was Reached Months Before FAKE Mexican Standoff FuckTrump TrumpVoters ArrestTrump Dems Dem RT TrumpLies LiarInChief BLOTUS [URL]	NOT	NONE	NONE
hasoc_en_5346	found a pretty good image of the TrumpTrain. feel free to share. BeSafeOutThere TrumpTrain trumpParty MuellerAndFriends 5angryDemocrats TrumpTrain2020 chooChoo FuckTrump [URL]	HOF	HATE	TIN
hasoc_en_5347	[USER] O man just wanted to tell you people that what is your acctual worth. Why you people tries to do what you cant can't bear. You people started trends DhoniKeepsTheGlove DhoniKeepTheGlove DHONIKESAATHDESH dhonigloves but at last indian bentdownitskeens	NOT	NONE	NONE
hasoc_en_5348	Where are all liberals? Liberals rapist [URL]	NOT	NONE	NONE
hasoc_en_5349	'Hitler had some sexy legs for a Nazi douchebag' overheard oolala PaintMeLikeOneOfYourFrenchGirls nazi douchebag	HOF	PRFN	TIN
hasoc_en_5350	borisjohnson huge twat. Would be a disaster in office. BorisJohnsonShouldNotBePM borisjohnsontruthdodger [URL]	NOT	NONE	NONE
hasoc_en_5351	[USER] [USER] [USER] [USER] 2000 Crore Scam , Gullible Muslim Investors , cheated by Mullahs , Politicians in the name of HalalaBanking HaramBanking , Cong leaders are seen with the accused Imafraud IMAJewels Imascam IMAJewelsScam IMAFraudCase	HOF	HATE	TIN
hasoc_en_5352	When the strike is called off eventually, I request the doctors to treat didi's mental consition ASAP because she is clearly losing it. Our Mohalla clinic docs n handsome Manish r ready to give all assiatance in this regard. DoctorsFightBack	HOF	HATE	TIN
hasoc_en_5353	[USER] Too many punches to the head Twatwaffle. goldenspuds dickhead	NOT	NONE	NONE
hasoc_en_5354	[USER] Tyrants always try to destroy the FreePress The only traitor and enemy of the people here is you. TrumpIsTheEnemyOfThePeople TrumpIsATraitor [URL]	NOT	NONE	NONE
hasoc_en_5355	[USER] [USER] Hope you are getting paid minimum wage for your twitter tripe. Bye Dickhead!	HOF	PRFN	TIN
hasoc_en_5356	[USER] [USER] [USER] [USER] [USER] Hey!!!!!! Who is investigating this???????? DISGUSTINGHUMANBEING IllegitimatePresident LiarInChief rapist childmolester chesterthemolester incest [URL]	NOT	NONE	NONE
hasoc_en_5357	I got this stress reliever this evening. Any time I read an ignorant ass tweet I just give ole Trump a squeeze. It seems to really help. Trumpism fucktrump VoteBlueNoMatterWho [URL]	HOF	PRFN	TIN
hasoc_en_5358	[USER] spent over [CUR]100M in 2 yrs. playing golf and promoting his resorts but he says nothing about 9/11 responders illnesses, the horrific number of deaths due to their trying to save so many lives! Trump doesn't give AF about anyone but himself! FuckTrump FuckGOP	HOF	HATE	TIN
hasoc_en_5359	[USER] Prince of Whales, is that Aquaman? Did you meet with aquaman?! IllegitimateRegime ImpeachTrumpNow TrumpIsATraitor DementedDonald TrumpIsATraitor FuckTrump DonTheCon	HOF	OFFN	TIN
hasoc_en_5360	Okay so everyone is ignoring the fact that YNW melly is only 20 years old and killed TWO people???? MURDERER	HOF	OFFN	TIN
hasoc_en_5361	[URL] This is dedicated too the DoucheBag STICK-boy down in the Carolinas ,, keep stalking ,I love it you'll bitch boy, CryingLikeAbitch 😂😂😂😂	HOF	PRFN	TIN
hasoc_en_5362	Hey Doug Ford, you Party pushing ass, I agree with Mr Sutherland, he must have been horrified to hear you compare yourself to his grandfather. embarassmentinpolitics douchebag [URL]	HOF	OFFN	TIN
hasoc_en_5363	[USER] Also: Happy Father's Day [USER] While we know you are a murderer as far as we know you never murdered a father. Fathers HappyFathersDay2019 fatherhood dads OJSimpson OJ [USER] LA crime CrimeCon crimenews crimewatch	HOF	OFFN	TIN
hasoc_en_5364	[USER] what a cruel piece of human waste fuckTRUMP and all who follow him ImpeachmentHearingsNow	NOT	NONE	NONE
hasoc_en_5365	These British South Asian Men Got Screwed by a Trump-Endorsed 'Pyramid Scheme' Resist ResistTrump FuckTrump [URL]	HOF	PRFN	TIN
hasoc_en_5366	[USER] when will you admit that you are a fraud and that you have no idea what you're doing? FuckTrump NotOurPresident	HOF	PRFN	TIN
hasoc_en_5367	If you are Non-Bengali, your life is in danger! You may be killed by [USER] goon at any time! [USER] [USER] [USER] [USER] DoctorsFightBack BengalBurning MannKiBaat [URL]	HOF	HATE	TIN
hasoc_en_5368	"[USER] [USER] C4LeadershipDebate BorisJohnsonShouldNotBePM : if BJ ""wins"" the Channel 4 debate by not being there, then we can play this tune: You says it best when you say nothing at all 🎼🎹 definitely PM material, NOT!"	HOF	HATE	TIN
hasoc_en_5369	conspiracy to commit campaign crime. fucktrump [URL]	HOF	PRFN	TIN
hasoc_en_5370	A rapist and a murderer walk into a (Twitter) Bar ... the state of 2019 🤦🏻‍♂️ oj OJSimpson cosby BillCosby murderer rapist OJ_Simpson wtf [URL]	HOF	HATE	TIN
hasoc_en_5371	We are waiting for 4yrs and your worst management, just destroying the world Cup. We are crazy about cricket, England you? ShameOnICC [URL]	HOF	HATE	TIN
hasoc_en_5372	"It seems that trump supporters don't understand how ""respect"" works. It is earned through action and intention, not through accomplishments. fucktrump allgodsarefalsegods"	HOF	PRFN	TIN
hasoc_en_5373	Focus On the Management instead Of Keepers Gloves 😡 ShameOnICC [USER] [USER] [USER] [URL]	HOF	HATE	TIN
hasoc_en_5374	[USER] [USER] [USER] [USER] So when do you Trumpsters plan on burning all the books & newspaper articles? This is how fascist dictator states start -by calling the press traitors when they don't print favorable articles of a leader. But you don't read anyway so it would not matter to you. TrumpIsATraitor	HOF	HATE	TIN
hasoc_en_5375	Which sports grounds are these? 🌧🌧🌧 ShameOnICC [URL]	HOF	HATE	TIN
hasoc_en_5376	[USER] and his evil spawn, DT,Jr. were cooperating w/an adversarial foreign government during the election, that's why they LIED repeatedly about having nothing to do with anyone from Russia. If they thought they did nothing wrong, they wouldn't need to LIE! FuckTrump	HOF	PRFN	TIN
hasoc_en_5377	"[USER] But I'd bet he'd try, publicly, to collect the bet on you! As if you hadn't paid him yet. A douchebag is always a douchebag, publicly and privately. Of course his excuse will always be ""Yet!"". Never mind you placed the bet on the outcome on Mueller Report! Shame [USER] !"	HOF	HATE	TIN
hasoc_en_5378	The curse of Imran . The incompetence and total ineptness fully proved. This govt must be booted out before we become another Syria or Iraq! [USER] [USER] ImranGoldsmith PTIGovernment imranhataomulkbachao electedvsselected Pakistan PMLN [URL]	HOF	HATE	TIN
hasoc_en_5379	Next time you know what to do. ShameOnICC ICCWorldCup2019 ICCWC2019 ICC Crow INDvNZ RainStopsMatch Worldcup19 [URL]	HOF	HATE	TIN
hasoc_en_5380	[USER] [USER] The Liar in Chief just can't stop lying. FuckTrump Impeach45 ImpeachTrump [URL]	HOF	PRFN	TIN
hasoc_en_5381	[USER] That stupid ass haircut alone says it all ... once a douchebag always a douchebag . TRUMP2020LANDSLIDE 🇺🇸👊	HOF	HATE	TIN
hasoc_en_5382	Dear [USER],Imagine A middle class guy plans to watch a World Cup match. He spends all his savings in this trip. He travels all the way to England 2-3 days before the match. On match day he comes to know that the match has been abandoned. How would he feel? ShameOnICC	HOF	HATE	TIN
hasoc_en_5383	EastTurkistan World Wide Demonstration for Beijing Olympic. (Japan) [URL] Uyghur FreeUyghur BoycottChina uiguru RT	HOF	HATE	TIN
hasoc_en_5384	[USER] Kerala Government with RAPIST Women are not safe in communist kerala!	HOF	HATE	UNT
hasoc_en_5385	Birthday Party for One. the25thamendment donaldtrump trump impeachtrump impeach fucktrump mueller GOP putin fuckdonaldtrump presidenttrump makeamericagreatagain maga notmypresident mcgahn donmcgahn johnmccainday jackiekennedy johnmccain mccain [URL]	HOF	PRFN	TIN
hasoc_en_5386	[USER] [USER] I cannot stop thinking about this! 😭😭🤬🤬😭😭🤬🤬 FuckTrump on JohnMcCainDay	HOF	PRFN	TIN
hasoc_en_5387	'Past visits by Johnson to Ireland don't exactly inspire confidence.' BorisJohnsonShouldNotBePM [URL]	HOF	HATE	TIN
hasoc_en_5388	In solidarity with the movement. Will the centre do something about it? Does the state care about its life savers? Savethedoctors DoctorsFightBack [URL]	HOF	HATE	UNT
hasoc_en_5389	This is my message birthday message to that dumb ass Trump lol. mood fucktrump villageidiot byefelicia word [URL]	HOF	PRFN	TIN
hasoc_en_5390	DhoniKeepsTheGlove ???? But why? Will the symbol affect his performance on bit? Hell No! He will remain the same lower-order batsman who will continue to bore us to death with his ultra-slow batting. Utterly silly outrage by bhakts.	HOF	HATE	UNT
hasoc_en_5391	TeamIndia geared up is okay. What's on the GLOVE? Are armed forces not allowed to play cricket with their desired logos? DhoniKeepsTheGlove or ICC allows only Islamic symbols - does Pakistan say Islam green and star is commercial logo? Will [USER] take that up? [URL]	HOF	HATE	TIN
hasoc_en_5392	What next [USER] ji ? Don't put the flag on the blue jersey !!!??Because if the badge stirred the board or neighbours the flag will kill them ! I stand with [USER] DhoniKeepsTheGlove [URL]	HOF	HATE	TIN
hasoc_en_5393	CWC19 ShameOnICC Fantastic planning in creating fixtures for england matches. Look at the weather predictions for INDvsPAK and engvsafg. Same venue but different days with different weather to be expected.ICC Just directly hand over the trophy to england dan playin like this	HOF	HATE	TIN
hasoc_en_5394	TMC-MLA Abu Taher Khan threatens protesting medical students with rape and murder on camera. [USER] [USER] [USER] [USER], if you're done licking buttholes you can start doing your jobs DoctorsStrike DoctorsFightBack DoctorsUnderOppression	HOF	HATE	TIN
hasoc_en_5395	[USER] And another.... Welcome to the puppet show my friends MAGA FuckTrump [URL]	HOF	PRFN	TIN
hasoc_en_5396	[USER] Does this mean that Trump thinks of himself as John F Kennedy? Kennedy calls on all of us to bear the burden of a long twilight struggle ... against the common enemies of man: tyranny, poverty, disease, and war itself... Trump makes a mockery of our country. TrumpIsATraitor	HOF	HATE	TIN
hasoc_en_5397	Trump thinks he can use a Jedi mind trick on all of us....hahahahahaha idiotTrump [URL]	HOF	HATE	TIN
hasoc_en_5398	[USER] Wow. You lie so blatantly. It's as if you know the elections are rigged in your favor. corruptGOP TrumpRussia TrumpisaTRAITOR JohnMcCainDay	HOF	HATE	TIN
hasoc_en_5399	CheetoTwatwaffle ends GMO regulations. FuckTrump FuckYouTrump SHOCK AS TRUMP SIGNS EXECUTIVE ORDER THAT WILL END MOST REGULATIONS AND OVERSIGHT ON GENETICALLY ENGINEERED FOOD	HOF	PRFN	TIN
hasoc_en_5400	[USER] Go back under the rock you just crawled out from. murderer	HOF	HATE	TIN
hasoc_en_5401	Piccanninies love of words by BorisJohnsonShouldNotBePM [URL]	HOF	HATE	TIN
hasoc_en_5402	How bout seeing if you can convince your cowardly democratic colleagues to do their damn jobs?! ImpeachmentNOW TrumpIsATraitor [URL]	HOF	HATE	TIN
hasoc_en_5403	ShameOnICC [USER] is there any chance of a game today or have you scheduled the games for a rain??	HOF	HATE	TIN
hasoc_en_5404	[USER] Ahhh did trump's feelings get hurt? Too bad it's JohnMcCainDay JohnMcCainDayJune14 and trump is DerangedDonald TrumpIsATraitor TrumpsAnInternationalDisgrace SarahSandersLied ditchmitch TrumpMustResign LawlessPresident JohnMcCainDay FridayThoughts	HOF	HATE	TIN
hasoc_en_5405	WC 2019 trophy replaced officially. [USER] ShameOnICC [URL]	HOF	HATE	TIN
hasoc_en_5406	If sex is his priority then who can help him? [USER] [USER] [USER] [USER] AskSaiPallavi RamCharan BiggBossMarathi2 SanayaIrani PailwaanBoxingPoster INDvsAUS DhoniKeepsTheGlove AUSvIND NTR ModiGetsMallya INDvAUS IndiaWithDhoni Bharat	NOT	NONE	NONE
hasoc_en_5407	Donald continues to campaign against Hillary Clinton despite been told on numerous occasions that the 2016 election is over and Secretary Clinton does not currently hold any public office. [URL] TrumpRussia HillaryWarnedUs TrumpIsATraitor VoteBlue2020 [URL]	HOF	HATE	TIN
hasoc_en_5408	[USER] We have ZERO interest in playing GOD, so please don't treat us either as a GOD or as a DOG! If you deserve respect, so do we, nothing more and nothing less... DoctorsFightBack SaveTheDoctors	HOF	HATE	UNT
hasoc_en_5409	[USER] you just need to make sure you get at least 32 other MPs on board! It's a simple choice imo: [USER] = stability [USER] = chaos I'm not a Tory but I know which I'd prefer. [USER] BorisJohnsonShouldNotBePM RoryStewart [URL]	HOF	HATE	TIN
hasoc_en_5410	[USER] I wonder if his cult/followers are going to watch it since it's not on their only news station, fox. TrumpIsATraitor TrumpRussia TrumpsAnInternationalDisgrace	HOF	HATE	TIN
hasoc_en_5411	[USER] [USER] I think former President Nixon said the same thing ImpeachTrumpNow Resist fucktrump	HOF	PRFN	TIN
hasoc_en_5412	[USER] Right! Then, we're talking about trumpwhales instead of: TrumpsWorseThanNixon TrumpMustResign TrumpRussia TrumpIsATraitor TrumpCorruption TrumpCriminalInvestigation TraitorTrump and more... [URL]	HOF	HATE	TIN
hasoc_en_5413	Will become more infamous than Bendict Arnold. Mark my words. TrumpIsATraitor [URL]	HOF	HATE	TIN
hasoc_en_5414	[USER] [USER] [USER] funny how you say 'no collusion' for 2 years now, but first chance you get, if offered info from foreign government, you collude. Most disgusting, unamerican excuse for a president. LockHimUp, TrumpIsATraitor	HOF	HATE	TIN
hasoc_en_5415	Respected MEDICAL COUNCIL OF INDIA Please Add Life Saving Self Defence Techniques Like Kung Fu , Karates, Boxing Etc Also To The MBBS Curriculum Now On Cause While Saving The Patient The Doctor Needs To Save Themselves Too 🤕 🥋 🥼 😬 SaveTheSaviour DoctorsFightBack 🤐	HOF	HATE	UNT
hasoc_en_5416	MamataLosingControl IstandwithNRS DoctorsFightBack Savethedoctors doctors_against_assualt Goa Medical College protests. [URL]	HOF	HATE	UNT
hasoc_en_5417	No law at all in TheUnitedStatesOfDeadwood Fucktrump FiringSquad	HOF	PRFN	TIN
hasoc_en_5418	Well he was a bit late but he's turned up C4DEBATE C4Debate BorisJohnsonShouldNotBePM wheresboris [URL]	HOF	HATE	TIN
hasoc_en_5419	[USER] [USER] [USER] [USER] [USER] I am simply pointing out that writing something in an article doesn't necessarily mean someone said it. Moreover, so what. He's right. If young people voted they could change the world. DoucheBag	HOF	HATE	TIN
hasoc_en_5420	Finally! FuckTrump BeBest OrangeFoolius NoBallsGOP [URL]	HOF	PRFN	TIN
hasoc_en_5421	DoctorsFightBack. I am sorry about the present state of Bangal. It was India's capital for literature, Politics, Religious activity etc. I feel people of Bengal are suffering for their own mistake of electing such people as their rulers.	HOF	HATE	UNT
